activity,country,legal_status,notes,topic
torrent files,Denmark,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Dominican Republic,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Egypt,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Estonia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Ethiopia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Finland,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,France,restricted,"Torrenting is legal in France, but sharing copyrighted content without permission is illegal.",digital-laws
torrent files,Georgia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Germany,restricted,"Torrenting is legal in Germany, but downloading or sharing copyrighted content is strictly enforced and illegal.",digital-laws
torrent files,Ghana,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Greece,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Guyana,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Hong Kong,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Hungary,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Iceland,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,India,restricted,"Torrenting is legal in India, but downloading copyrighted content without permission is illegal.",digital-laws
torrent files,Indonesia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Ireland,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Israel,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Italy,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Japan,restricted,"Torrenting is legal in Japan, but downloading or sharing copyrighted content is illegal and strictly enforced.",digital-laws
torrent files,Jordan,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Kazakhstan,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Kenya,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Kuwait,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Laos,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Latvia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Lithuania,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Luxembourg,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Malaysia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Malta,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Mexico,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Moldova,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Mongolia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Montenegro,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Morocco,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Nepal,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Netherlands,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,New Zealand,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Nigeria,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,North Macedonia,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Norway,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Oman,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Pakistan,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Paraguay,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Peru,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Philippines,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Poland,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
torrent files,Portugal,restricted,Estimated legal status based on general regulations. Verify locally.,digital-laws
